cohort,seed,replicate_index,leg,direction,state,n,mean,sd,min,p01,p05,p50,p95,p99,max,frac_gt_120,frac_gt_150,frac_gt_180,frac_lt_0
w4a_c1_uncarved,s127,3,bound,dplus,1,400,149.12901567760272,15.33214001335609,121.3140006721,124.265438275556,127.895864005465,149.42086716205,177.77934880645495,189.785004639412,194.0211341849,1.0,0.48,0.0375,0.0
w4a_c1_uncarved,s127,3,bound,dplus,2,400,131.67210068586414,7.0701647851876706,62.9948165631,119.48873536915401,124.693101602385,131.3669760039,142.02533281799,150.37036414031297,160.9068966441,0.9875,0.015,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,3,400,93.9264049053152,32.30433597904948,7.3568953155,20.162972036355,40.43584936661,89.77186155595,132.360743616915,136.755554400759,137.7653038965,0.385,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,4,400,83.59326583478249,33.20313682740532,8.8320088432,18.580828752431998,33.765255288005,78.2921172921,129.20177945339,132.49705203568598,135.2763128188,0.3,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,5,400,79.24419290618981,32.19583080202881,15.154457457,22.791764385203,31.289165197735,73.8303656788,127.690993568575,130.31536234788302,131.8185246432,0.255,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,6,400,54.50189065341353,40.52661589763446,1.4583084369,8.273650364517001,14.648064053525001,35.94889011715,126.681528221005,130.079659950831,131.393254588,0.215,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,7,400,39.279451451715495,41.02573426764292,1.1166049235,3.979576212912,7.660320566444999,21.32192578875,126.26093205126999,129.269323775182,132.3407619186,0.165,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dplus,8,400,23.346423000102245,36.20587894867594,-4.061230282,0.15068564767900008,2.0165175370450004,10.875694610450001,123.20683820328499,128.134283805614,129.363748409,0.0975,0.0,0.0,0.01
w4a_c1_uncarved,s127,3,bound,dplus,9,400,14.224073909793002,32.026052899593644,-11.2948882648,-6.24887966057,-3.025476517705,5.51440383005,121.40499806963497,126.728673666669,131.0849454646,0.0675,0.0,0.0,0.1625
w4a_c1_uncarved,s127,3,bound,dplus,10,400,10.45616349568325,32.4219006677057,-11.4816114962,-9.410159984470999,-6.541101517654999,1.72532265775,121.06983553103498,125.28815152127899,131.4598154696,0.065,0.0,0.0,0.3725
w4a_c1_uncarved,s127,3,bound,dplus,11,400,1.9059948793527475,24.9265584563855,-20.7113408222,-14.209115081247,-11.085478160865,-2.91661687385,9.51448225378997,123.07673630478,125.7729542381,0.0275,0.0,0.0,0.71
w4a_c1_uncarved,s127,3,bound,dminus,0,400,2.61897770898175,4.831770409474169,-14.1834966539,-9.572441144876,-5.433552670935,2.69068176385,10.01835489368999,13.159067653607998,16.3140087237,0.0,0.0,0.0,0.285
w4a_c1_uncarved,s127,3,bound,dminus,1,400,6.7554142386057485,7.411078822160245,-4.6382050669,-2.6917927670939994,-1.21211385635,6.4858314412,14.61874850623,17.353889071419,123.9613380681,0.0025,0.0,0.0,0.085
w4a_c1_uncarved,s127,3,bound,dminus,2,400,10.938385717910753,7.73546043239133,-3.340478609,0.230267088927,2.43361055509,10.59000806645,20.207094735924994,26.382256064788997,121.2071641951,0.0025,0.0,0.0,0.0075
w4a_c1_uncarved,s127,3,bound,dminus,3,400,16.360148681728248,9.81352002981404,-2.2556166348,3.517240155918,6.509685334045001,15.618931495,27.64288061666,32.331837057859985,123.49335604,0.005,0.0,0.0,0.0025
w4a_c1_uncarved,s127,3,bound,dminus,4,400,27.24109655806301,12.826939498384855,5.5755556883,8.398652231683,11.88731439709,25.73279532145,48.832139549474995,66.67218122612098,124.5833590111,0.005,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,5,400,40.39245030985472,17.139208822228564,9.7870981716,12.497180479164001,17.678675460085,37.7792445925,68.54824554849499,85.00029875718887,125.0980842681,0.0075,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,6,400,66.15207599207707,18.855744885786738,19.346394001,20.689755616604998,33.608127688825,67.05324599664999,94.44909177820499,108.26519866617498,125.2334815391,0.0075,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,7,400,68.38668413885253,19.480390884926017,22.4973485301,26.260587207264003,35.037120578435,69.8652978609,97.901044156345,112.18078012027996,124.3288475867,0.0075,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,8,400,73.74190926002197,23.4412646366153,17.1589313456,26.401712625525,35.91098530119,74.0133544455,112.37565993234492,134.68111904936498,136.8501870164,0.045,0.0,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,9,400,131.85941702658934,16.271895860928886,25.9255870578,52.091094795601,124.694662676485,133.84098416295,146.906774583605,152.201076605705,163.3573800781,0.955,0.0325,0.0,0.0
w4a_c1_uncarved,s127,3,bound,dminus,10,400,148.10285235650773,17.971728036199014,47.8552969646,82.392503435668,129.02766290883,146.3942282091,177.483802433245,187.99483465734295,199.0737464847,0.985,0.41,0.0425,0.0
w4a_c1_uncarved,s127,3,bound,dminus,11,400,173.58878901293807,15.233221553117515,34.5176565488,125.73700189789001,150.59239288338998,175.22744861044998,193.42653580378,196.87682160856602,198.1456757128,0.995,0.9525,0.3475,0.0
w4a_c1_uncarved,s163,4,bound,dplus,0,400,173.54640536475668,11.402345249836884,144.9830963035,149.32248821096002,154.75007633551,173.9294213133,190.598109940995,196.468823590718,199.5095383105,1.0,0.985,0.3025,0.0
w4a_c1_uncarved,s163,4,bound,dplus,1,400,152.7437831447937,12.8730876122472,125.2301686172,126.777121308481,132.58504935694,152.3137603937,176.883606436405,184.863947932938,192.7497189987,1.0,0.565,0.0325,0.0
w4a_c1_uncarved,s163,4,bound,dplus,2,400,85.13050953478523,28.451105158194107,12.4637756931,21.561360988315002,39.325873117875005,84.3148751195,130.74232977471496,143.45097542168998,150.6925842593,0.115,0.005,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,3,400,73.37490714566454,23.093107567169024,8.3166527247,23.31204066082,35.123386711274996,74.44095064535,109.45298588382498,122.51654207654097,139.1280906589,0.0125,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,4,400,68.370722914106,20.15119144514983,13.0575555688,24.054228160844,33.719321373084995,71.4561797921,96.79891028319,109.32350683774798,127.8364507328,0.005,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,5,400,65.49506307914174,19.014382139820427,12.6411627629,21.671658401004,32.46033998563,68.09796247610001,94.57288928054999,101.905811577464,112.3754826279,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,6,400,39.105446343211995,16.652036599816824,5.6203692639,10.672857164204,16.401862004020003,36.817153142950005,69.75559796243499,78.15674294928199,82.882707935,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,7,400,24.334205642027992,10.490423097014764,2.8792722275,6.122990858075,9.6662882409,22.9856297801,41.803690397914956,48.458076900124,85.145793499,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dplus,8,400,13.730806218694001,8.182488466530296,-3.9081172323,-1.4827691802449998,3.9463954947600004,13.1397137906,23.516483926824996,27.996814501715992,126.1713014109,0.0025,0.0,0.0,0.0175
w4a_c1_uncarved,s163,4,bound,dplus,9,400,7.7070153785255,5.684744703133092,-9.9766222514,-5.515916288266,-1.6028322180049994,7.35316085085,17.44573822900999,21.055453065271,25.1068056883,0.0,0.0,0.0,0.095
w4a_c1_uncarved,s163,4,bound,dplus,10,400,3.1703667430994993,4.873926793029324,-13.0500866396,-7.878114543465,-4.391450316705,2.8895420053,11.10629780117999,15.144729176628,16.9563366396,0.0,0.0,0.0,0.245
w4a_c1_uncarved,s163,4,bound,dplus,11,400,-1.377994107015746,5.0846840604191925,-16.3121414914,-12.24133230764,-9.506079708425,-1.5768776888,7.439240260544998,11.140356118509994,16.3009380975,0.0,0.0,0.0,0.63
w4a_c1_uncarved,s163,4,bound,dminus,0,400,0.5648704514219999,4.6277562004722785,-11.3957188098,-9.093832158236,-7.001280921329999,0.49668379544999997,7.860207785614994,12.756016222520993,16.7360032266,0.0,0.0,0.0,0.45
w4a_c1_uncarved,s163,4,bound,dminus,1,400,4.986485906128248,4.952285377046748,-8.7573195507,-4.695771839174,-2.4891140356149997,5.055531489,12.878114543485,17.922461310948997,20.7188097514,0.0,0.0,0.0,0.1575
w4a_c1_uncarved,s163,4,bound,dminus,2,400,9.308412161658,5.3548425637482255,-4.5355072897,-2.053040601107,1.19232119386,8.84694670175,17.93075182238,23.604953393873,33.9873625717,0.0,0.0,0.0,0.0225
w4a_c1_uncarved,s163,4,bound,dminus,3,400,14.521414353788007,6.481812179066526,-0.6591330067,1.5582240379530001,4.633443624560001,13.800714029649999,25.23359076244999,32.092980700290994,37.6602085325,0.0,0.0,0.0,0.0025
w4a_c1_uncarved,s163,4,bound,dminus,4,400,24.053658654995758,10.1375931493625,0.5993815727,6.4260239901739995,10.881109584115,22.58324121655,42.260135336969995,53.03326287639,73.372893762,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,5,400,35.85125682967776,14.999966084602868,5.2693295889,12.148605550873,16.75215478605,32.4384933676,64.78175788720998,78.92124387548999,100.731430484,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,6,400,63.91040066944524,19.69571027775111,10.1129302103,15.866825256953,29.071593421375,65.18694729925,91.88034028441498,101.491057135069,110.1594478672,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,7,400,65.47946761022271,21.085251859514937,12.5216598948,20.449405473243,29.730726428095,65.9637159417,98.51769762784998,109.388385501932,112.9634263256,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,8,400,70.51587567541152,22.687081644033455,9.9280742113,20.331564441916,27.532433825265002,72.8285955425,107.32464561970497,119.958239122149,129.2505211752,0.01,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,9,400,78.92452002592097,26.62719582534992,15.9555001195,21.732772914629,34.76907937975,80.62242321945,123.40554075425,133.17812878521698,138.6826993054,0.0775,0.0,0.0,0.0
w4a_c1_uncarved,s163,4,bound,dminus,10,400,152.21350710354716,24.147287365102446,13.6905473231,21.762592614769,123.79328061147001,154.5605214927,179.40803464711,184.66620621075,187.5344596028,0.955,0.695,0.045,0.0
w4a_c1_uncarved,s163,4,bound,dminus,11,400,171.54606984667586,18.63403510572498,50.0642327916,87.06801580426,146.714709616425,174.7987010689,191.76594716653997,197.452368037882,199.2039596831,0.9775,0.935,0.3325,0.0
w4a_c1_uncarved,s199,5,bound,dplus,0,400,175.76278150099594,13.25031697120351,118.3782723301,136.108098231728,152.77849647401,178.183739151,193.391595402195,196.42439413132303,198.4663121502,0.9975,0.9575,0.44,0.0
w4a_c1_uncarved,s199,5,bound,dplus,1,400,139.6893367610408,29.231630591251648,18.6648542065,45.60515132054,82.589645823355,142.14933725190002,180.77213376657997,192.226619659241,198.3505044754,0.8125,0.4125,0.055,0.0
w4a_c1_uncarved,s199,5,bound,dplus,2,400,95.28118493061551,27.989604035257102,19.2287583652,34.16978183257,46.458887278965,98.1487325227,131.615534152355,139.02413108635702,149.7947028709,0.2525,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,3,400,74.8169132941222,20.45950129340387,19.0644419216,27.389861302032998,40.469319505875006,74.82093242114999,108.52635021694493,119.69761621142199,128.0589113506,0.01,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,4,400,69.9819744089395,19.51441318755412,13.7241575048,19.900896644985,33.389988273765,72.68855311905,97.18645434994497,111.761202355349,116.2404494126,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,5,400,69.06347108042375,19.25877522305668,13.4534088193,22.678479400669,33.620544783665,71.40343047925,95.59986705306501,104.92636814733298,112.2071371905,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,6,400,40.349030066176,16.498426196000818,8.3736033102,11.32959077732,16.50446641969,38.6330365679,69.06929672559497,81.44944841958598,91.981730999,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,7,400,24.57960198076075,10.93196152740948,2.9324883485,6.580425430189001,9.925226681995,22.331164854199997,44.06308817812997,53.30717652067399,75.1364946821,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dplus,8,400,11.926995417811499,6.788454789026005,-6.7127001673,-1.687548548025,1.4955130407749997,11.6547972933,22.90627240677999,31.104019777767,37.014146152,0.0,0.0,0.0,0.025
w4a_c1_uncarved,s199,5,bound,dplus,9,400,6.433420564200997,5.402473592634216,-8.3213208054,-5.790296740575,-2.0928873387099998,6.25382782625,15.089057645205,23.141935797086,26.3513160253,0.0,0.0,0.0,0.1175
w4a_c1_uncarved,s199,5,bound,dplus,10,400,1.3789463954947494,5.0891520602047295,-12.8521600143,-9.738578139894,-6.506370996665,1.3042617710000002,9.269968182329992,13.377029681566993,18.8543782863,0.0,0.0,0.0,0.41
w4a_c1_uncarved,s199,5,bound,dplus,11,400,-2.761410189860249,4.828536928263508,-21.1361361735,-13.316830111782,-10.137577676820001,-2.8143859046,5.311622400845001,7.975733448812994,9.6750642328,0.0,0.0,0.0,0.715
w4a_c1_uncarved,s199,5,bound,dminus,0,400,2.9446206904239993,4.842205959317531,-13.0640908819,-9.364748894557998,-4.890421471689999,3.15515580185,10.510090523389996,13.552950973914994,19.7067698375,0.0,0.0,0.0,0.2525
w4a_c1_uncarved,s199,5,bound,dminus,1,400,6.923694085762251,7.5191192623106975,-7.163636771,-4.3513515027739995,-1.4260986794499995,6.778520106349999,14.524499955154997,17.691512682211997,120.118655158,0.0025,0.0,0.0,0.0925
w4a_c1_uncarved,s199,5,bound,dminus,2,400,11.050691388720999,7.735133606371861,-4.3366470483,0.19077512549600012,2.2310158490450003,10.829013802550001,20.254475755879984,24.765120847287985,119.3029805601,0.0,0.0,0.0,0.01
w4a_c1_uncarved,s199,5,bound,dminus,3,400,16.442660217195495,8.602137602142838,-0.9476203991,1.80055344763,6.325622908745,15.449480162499999,29.192590075324986,34.858155697285,124.2565163714,0.0025,0.0,0.0,0.0025
w4a_c1_uncarved,s199,5,bound,dminus,4,400,27.6996935851185,11.395706721809793,6.5119726936,10.158621385019998,13.22887413361,25.9825376434,47.92321753999498,60.289785118902984,119.2704341667,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dminus,5,400,41.66637889713202,17.007897312735846,8.3157191085,13.041151932979002,18.9801830635,39.619402037499995,71.47765296363498,88.8139246983,118.0558012047,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dminus,6,400,69.77806082968225,18.111920186108573,18.4575914197,27.466912643404,36.594485689529996,71.3730879541,95.428968615525,120.12974281846695,128.5681327901,0.0125,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dminus,7,400,73.78579143327825,20.822864210418008,17.1290556286,24.019226891143,35.786020778545,74.03436080905,108.57344531554487,124.73985528142998,128.2264221798,0.035,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dminus,8,400,84.12585496573006,27.048447741950916,11.9260127868,30.732151126363,41.430477339244995,81.68487840585,128.85776733648498,131.704976005642,139.6029580199,0.1725,0.0,0.0,0.0
w4a_c1_uncarved,s199,5,bound,dminus,9,400,130.20337994877116,16.670521468102862,40.908259142,59.001824285961995,95.127830724215,131.2901694549,149.45854250253498,158.22557751367498,183.9351144719,0.93,0.045,0.0025,0.0
w4a_c1_uncarved,s199,5,bound,dminus,10,400,145.6205470442507,13.063862004064854,97.453655294,123.159021808574,126.92244498831,145.69654058679998,166.39465394743496,182.12352138125698,194.2511561442,0.9925,0.375,0.015,0.0
w4a_c1_uncarved,s199,5,bound,dminus,11,400,169.02868257424407,15.053643186271255,126.247256883,129.33575222566498,143.34980850333,171.2739736751,190.68697477049497,195.205753352497,198.7265185794,1.0,0.885,0.2575,0.0
w4a_c1_uncarved,s7,0,free,dplus,0,400,169.40916278947833,14.701948172128546,125.489178641,131.772097942839,145.394019947625,169.1509179616,193.09271230645498,196.21056213908403,198.0814794409,1.0,0.9125,0.26,0.0
w4a_c1_uncarved,s7,0,free,dplus,1,400,146.01408740819917,10.575267440398315,123.2512216983,128.579103476305,131.16903472016,145.2891741419,164.55232911553992,180.58311559748896,188.7491787107,1.0,0.305,0.0125,0.0
w4a_c1_uncarved,s7,0,free,dplus,2,400,135.82466875575298,9.595572249069075,45.9372992725,98.424172629386,126.29656172398,136.02603662445,148.92798372064,152.31105836343,154.2471573824,0.98,0.025,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,3,400,86.9275606517895,30.19989640867135,10.2125937351,25.257082878944,39.53836415514,84.5448948001,132.980853505195,137.158922107918,142.6704405257,0.235,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,4,400,73.22050184447373,22.574157953855437,15.1438375732,26.222138559818003,38.73034854696,72.33220350215001,126.06877265719,129.716204638563,135.1054960578,0.0625,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,5,400,69.50354895616141,18.870875367097323,17.0138707352,22.021874159745998,39.25668632552,70.82674744935,95.17330950124996,125.940120502589,128.1277910608,0.02,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,6,400,45.49051492325529,19.982466400020712,7.3165164167,15.510342599748,20.296704381605,42.57733142625,72.43225214359994,126.308995045585,128.1548543785,0.025,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,7,400,27.510600457377517,16.468417427912755,0.9800635606,7.266862041403,12.11717652997,23.8787503361,48.58441617243497,124.037987558426,130.4500447957,0.015,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dplus,8,400,15.6989495552225,15.940090805517173,-4.245736175,0.8227410690250001,5.3560508597,13.47616571315,27.426118285424984,124.000210931127,128.8810451576,0.0175,0.0,0.0,0.0075
w4a_c1_uncarved,s7,0,free,dplus,9,400,8.589389746998496,7.953296073705534,-6.1894083114,-2.8534950854889995,0.4855562578300002,7.8641989947,17.407798402399976,23.166564591262997,127.3087265358,0.0025,0.0,0.0,0.045
w4a_c1_uncarved,s7,0,free,dplus,10,400,3.5659533570705015,7.820602353805911,-12.2423919619,-6.881845740458,-4.077276809744999,3.0501239842,11.111129264754991,15.497574231801,127.1120841946,0.0025,0.0,0.0,0.255
w4a_c1_uncarved,s7,0,free,dplus,11,400,0.7498010070957514,9.887901918712016,-13.2218720124,-12.186523204064999,-7.676285402735,-0.0292922069,8.22287098171498,12.003645304274986,124.5170102406,0.005,0.0,0.0,0.5025
w4a_c1_uncarved,s7,0,free,dminus,0,400,0.6372230777787508,4.602796461225064,-12.1543986392,-10.428047836631999,-6.765169395324999,0.51162165395,8.39191385708499,11.538039256724,15.577152172,0.0,0.0,0.0,0.44
w4a_c1_uncarved,s7,0,free,dminus,1,400,3.9277077085865,4.657799245099742,-9.0427726906,-6.927443553561,-3.61670061916,3.99675241615,11.603045782624994,14.594843264510999,16.6384403382,0.0,0.0,0.0,0.215
w4a_c1_uncarved,s7,0,free,dminus,2,400,8.203252205203746,5.24673486214469,-5.6584141223,-3.3321600890269996,-0.25031999697499996,8.0851742688,16.553055305514995,20.836901692088983,24.545118868,0.0,0.0,0.0,0.0575
w4a_c1_uncarved,s7,0,free,dminus,3,400,13.094232679555747,6.225385196203466,-1.3191996295,0.43668028505900003,3.9031223858800006,12.325483799850002,23.80001148346,28.398009203591993,32.1364685409,0.0,0.0,0.0,0.0075
w4a_c1_uncarved,s7,0,free,dminus,4,400,24.17026877175423,10.110007504912739,4.0606467719,6.400763838057999,10.030141797594998,23.0105456613,42.689126125899975,51.02331449611599,58.0200428717,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,5,400,39.86615474547948,17.136958387473285,6.9860162972,10.276636302319002,17.25792383372,36.4631959175,73.178211452845,86.06496077874598,91.1928253466,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,6,400,64.7591012656427,18.413030355935444,11.9639409432,23.101800805489,33.043850083675004,65.638175658,93.449819065165,100.11833176525498,107.9007557249,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,7,400,69.02747062297271,19.074429030627066,12.3005095677,24.204974493648,36.224983755085006,71.23794701540001,96.94994020186496,109.689118300365,123.1197378053,0.005,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,8,400,70.97984178077694,22.532507939550147,10.5341077991,20.972042630801,32.25959500668,72.00753848369999,105.79226355921496,120.489348022553,123.177726199,0.0125,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,9,400,84.57265741742451,28.03844306882901,12.7500457472,25.438873115961,35.49453414423,83.71228424130001,127.19914121497997,136.282762328527,143.1096725708,0.14,0.0,0.0,0.0
w4a_c1_uncarved,s7,0,free,dminus,10,400,146.77363976666356,18.420880927223376,40.7204855924,79.701709637947,122.84784150706501,148.19991589055,173.69158585815998,182.09095796239694,195.3044110765,0.9675,0.4725,0.0125,0.0
w4a_c1_uncarved,s7,0,free,dminus,11,400,167.43629150527525,20.767162077128486,14.773191959,125.46651629594601,130.14438614386,170.43206350719998,193.34148502014,197.324002555399,199.4433922243,0.9925,0.8475,0.3,0.0
w4a_c1_uncarved,s23,1,free,dplus,0,400,171.76879389025984,12.37009972518667,121.4140665518,142.874765528452,151.77917146412,172.20244164125,191.00448650650998,195.49274013071798,198.1472548755,1.0,0.96,0.2875,0.0
w4a_c1_uncarved,s23,1,free,dplus,1,400,148.2645931989507,12.623881391380511,124.9153707139,129.90690571584798,132.50445610645,145.51174850220002,173.68074567313,184.656756832086,197.2047987473,1.0,0.3775,0.0225,0.0
w4a_c1_uncarved,s23,1,free,dplus,2,400,137.1703785202047,7.454680161266975,122.5942275042,124.966975841928,127.648706078965,135.65082742890002,151.938307538145,158.71377705538896,165.5634748095,1.0,0.0725,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,3,400,99.795253370052,32.778680258778515,25.2036683646,35.302342256207,44.559118442270005,100.16310847150001,136.373827222555,143.91023393182795,148.8241339064,0.4575,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,4,400,83.38023688903449,30.614720029188533,16.7407880094,27.016577055093,39.48856156827001,76.3478616456,131.33099551546997,135.091481174981,139.5743466016,0.2475,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,5,400,80.14994531204519,28.551179311972838,13.8759868323,25.602008535070002,41.20198645507,75.3946395495,128.73754109851,130.70208870282,133.6216003513,0.2075,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,6,400,57.052161515816,37.38817263472999,8.6149430868,11.819989002047,16.838595972015,44.4948039593,128.591393484185,131.521798967797,135.87536283,0.195,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,7,400,38.730164241563266,36.00926462571486,5.7136141775,7.795866461153,10.01038414566,25.74061435675,127.464768556675,131.55971996942398,134.3169048181,0.1325,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dplus,8,400,23.345609899002266,29.398251229389814,-5.4776426939,2.2917324087660003,5.37184064292,15.516058664700001,123.57210036190499,128.51692534998,131.648208484,0.0725,0.0,0.0,0.005
w4a_c1_uncarved,s23,1,free,dplus,9,400,16.297232065063998,30.039125657950702,-6.6582003242,-3.8449837737199997,-0.4427849676949999,8.4407069715,122.79061748830995,130.300886691259,132.6520433237,0.0625,0.0,0.0,0.065
w4a_c1_uncarved,s23,1,free,dplus,10,400,10.021043541781246,26.594522818549276,-13.2878086535,-7.2112698673210005,-3.6003039854449987,4.5661415698,24.276920121654772,129.30870474872998,133.2846578665,0.0475,0.0,0.0,0.18
w4a_c1_uncarved,s23,1,free,dplus,11,400,4.089382137335503,21.986094592550913,-10.2380347753,-9.370104350232998,-7.270279076539999,0.1857312642,9.96877404057999,127.01626960961498,131.5621814495,0.03,0.0,0.0,0.4775
w4a_c1_uncarved,s23,1,free,dminus,0,400,0.8144167139717509,4.730165989519108,-14.2161732194,-10.267919828559,-6.96837095188,0.6048082165499999,8.475729247609992,10.459775614714998,13.7346606865,0.0,0.0,0.0,0.455
w4a_c1_uncarved,s23,1,free,dminus,1,400,4.36906453528525,5.080304459024919,-9.3781742949,-6.859038664754,-3.5971063500499993,4.42038074735,12.145424253864995,17.036610123726998,25.2064692131,0.0,0.0,0.0,0.2125
w4a_c1_uncarved,s23,1,free,dminus,2,400,8.561709752277006,5.356462337286098,-7.2132351294,-2.7853002603209998,-0.07090231197499974,8.55595021585,16.883345361439993,20.88209338217698,27.7531406848,0.0,0.0,0.0,0.0525
w4a_c1_uncarved,s23,1,free,dminus,3,400,14.31905713637726,6.97664448973775,-0.8128295665,1.2794089089440002,4.076810001605,13.43689548355,28.571782011795,35.875726119998,39.3858812963,0.0,0.0,0.0,0.0025
w4a_c1_uncarved,s23,1,free,dminus,4,400,25.52065322321499,11.598331694146388,3.2446662509,6.376086029036,10.801938934035,23.564938605400002,48.28231548947992,60.069647765259994,72.0337380871,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,5,400,41.36990079893998,16.24542820926532,10.146890498,14.00535452211,18.714044107765,38.6521756991,71.03760465834499,80.37519115787798,104.7140288327,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,6,400,66.74540999248798,18.22846770461899,16.3392163599,24.175133787234003,35.13576879557,68.0205890371,94.14095176568999,107.04871437441598,127.1133886905,0.0025,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,7,400,69.19674942365174,19.436553461591007,12.433316466,24.893715969679004,34.93976775366,72.01594102909999,97.10202043867994,109.371406194706,116.4865547997,0.0,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,8,400,74.86966020939798,22.38362658539683,17.8226157311,27.250482912934004,39.149699749005,75.11245406605,113.92360463008498,122.21270691176699,127.1964073136,0.0225,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,9,400,96.86865671041568,28.234483062320493,19.3462772989,34.131082275902,46.24040359292,97.983832569,134.480120456775,143.00783599826897,149.1587383285,0.2775,0.0,0.0,0.0
w4a_c1_uncarved,s23,1,free,dminus,10,400,135.61235529236947,27.419106380639192,28.8523570073,41.989383150481,71.07467505493,139.57116870215,169.73720399383,183.00343681585,194.1046997243,0.855,0.27,0.0175,0.0
w4a_c1_uncarved,s23,1,free,dminus,11,400,169.4090809977565,16.894359243738492,39.8169785567,126.802850853402,134.19393893926502,171.908994023,191.752676852545,196.21369324952298,198.9352896907,0.9925,0.8975,0.2625,0.0
w4a_c1_uncarved,s101,2,free,dplus,0,400,170.70309794598452,13.179440386740703,115.455067098,134.564562736877,148.061014806005,171.8940553648,190.90562110684,195.316217458467,199.3900532423,0.995,0.9375,0.2275,0.0
w4a_c1_uncarved,s101,2,free,dplus,1,400,135.6533856407971,25.97062519204932,20.4284551267,46.928006057274,73.15809202465499,140.63607087275,166.79385885084497,180.573242626342,189.0001262749,0.845,0.2575,0.015,0.0
w4a_c1_uncarved,s101,2,free,dplus,2,400,84.46811294014444,30.406227902421307,18.584446515,26.340773164843,39.11225007097,80.6360190047,136.43020876563997,145.30204586053398,149.1472650831,0.1725,0.0,0.0,0.0
w4a_c1_uncarved,s101,2,free,dplus,3,400,69.76063119761768,19.915799819237083,16.7127795247,23.283805774193002,34.141420907775,71.8641700526,102.14284774896498,110.61091534363399,113.6201603283,0.0,0.0,0.0,0.0
